mean_answer_step,confidence_prob
1.28515625,0.8
1.3125,0.8
1.16015625,0.8
1.0859375,0.8
1.19140625,0.8
0.64453125,0.8
1.234375,0.8
1.3515625,0.8
1.08203125,0.8
1.05078125,0.8
1.0,0.8
1.42578125,0.8
0.6875,0.8
0.83984375,0.8
1.11328125,0.8
1.078125,0.8
1.3046875,0.8
0.7421875,0.8
0.4609375,0.8
1.30859375,0.8
1.28515625,0.8
1.12890625,0.8
1.50390625,0.8
1.07421875,0.8
1.390625,0.8
1.37109375,0.8
1.20703125,0.8
1.171875,0.8
1.3046875,0.8
1.546875,0.8
1.109375,0.8
0.73828125,0.8
1.49609375,0.8
1.0,0.8
0.8203125,0.8
1.16796875,0.8
0.94921875,0.8
1.33203125,0.8
0.53125,0.8
1.4296875,0.8
0.9765625,0.8
1.35546875,0.8
1.4375,0.8
1.3515625,0.8
1.296875,0.8
1.1796875,0.8
1.27734375,0.8
0.66015625,0.8
1.2421875,0.8
0.8984375,0.8
0.37109375,0.8
1.59375,0.8
0.4609375,0.8
1.8828125,0.8
2.12890625,0.8
1.3203125,0.8
1.2265625,0.8
1.5078125,0.8
0.8125,0.8
1.375,0.8
1.1015625,0.8
1.3984375,0.8
1.38671875,0.8
1.76171875,0.8
1.0390625,0.8
0.7890625,0.8
1.8984375,0.8
1.90234375,0.8
1.15625,0.8
1.32421875,0.8
0.74609375,0.8
0.7265625,0.8
0.95703125,0.8
0.99609375,0.8
1.0625,0.8
0.88671875,0.8
1.484375,0.8
2.55078125,0.8
0.70703125,0.8
1.53515625,0.8
1.1171875,0.8
1.23828125,0.8
1.48046875,0.8
0.66015625,0.8
1.08203125,0.8
1.24609375,0.8
0.76953125,0.8
0.65625,0.8
0.75,0.8
0.59375,0.8
1.24609375,0.8
0.73046875,0.8
1.3125,0.8
2.4375,0.8
1.078125,0.8
1.19140625,0.8
0.62109375,0.8
1.234375,0.8
1.0234375,0.8
0.54296875,0.8
0.73046875,0.8
1.046875,0.8
1.20703125,0.8
0.78515625,0.8
0.66796875,0.8
0.78515625,0.8
1.578125,0.8
1.375,0.8
1.421875,0.8
1.61328125,0.8
1.390625,0.8
1.015625,0.8
0.796875,0.8
0.5234375,0.8
1.578125,0.8
0.8125,0.8
1.12109375,0.8
1.375,0.8
1.1015625,0.8
0.5703125,0.8
0.66796875,0.8
1.34375,0.8
1.9140625,0.8
1.49609375,0.8
1.19140625,0.8
1.015625,0.8
0.7734375,0.8
0.91796875,0.8
1.03125,0.8
0.9375,0.8
0.9453125,0.8
0.2890625,0.7
0.3203125,0.7
0.62890625,0.7
0.90625,0.7
0.41015625,0.7
0.73828125,0.7
0.97265625,0.7
0.65625,0.7
0.93359375,0.7
0.75,0.7
0.76171875,0.7
0.52734375,0.7
0.55859375,0.7
0.76171875,0.7
1.01953125,0.7
0.390625,0.7
0.51171875,0.7
0.46484375,0.7
0.26953125,0.7
0.84375,0.7
0.5390625,0.7
0.5390625,0.7
0.6484375,0.7
0.765625,0.7
0.1796875,0.7
0.6171875,0.7
0.4296875,0.7
0.89453125,0.7
0.85546875,0.7
0.62109375,0.7
0.52734375,0.7
0.39453125,0.7
0.6171875,0.7
0.5546875,0.7
0.61328125,0.7
0.75,0.7
0.3359375,0.7
0.6015625,0.7
0.71875,0.7
0.75390625,0.7
0.53125,0.7
0.55078125,0.7
0.50390625,0.7
0.88671875,0.7
0.59375,0.7
0.6953125,0.7
0.5390625,0.7
0.62109375,0.7
0.47265625,0.7
0.62890625,0.7
0.09765625,0.7
0.7421875,0.7
0.6640625,0.7
0.1953125,0.7
0.77734375,0.7
0.66015625,0.7
0.859375,0.7
0.6796875,0.7
0.33203125,0.7
0.48046875,0.7
0.73046875,0.7
0.4140625,0.7
0.484375,0.7
0.1484375,0.7
0.71875,0.7
0.41796875,0.7
0.1875,0.7
0.79296875,0.7
0.41796875,0.7
0.58203125,0.7
0.48046875,0.7
0.81640625,0.7
0.75,0.7
0.15234375,0.7
0.62890625,0.7
0.609375,0.7
0.35546875,0.7
0.73828125,0.7
0.453125,0.7
0.74609375,0.7
0.76171875,0.7
0.65234375,0.7
0.76953125,0.7
0.88671875,0.7
0.05859375,0.7
0.5859375,0.7
0.2265625,0.7
0.8984375,0.7
0.83984375,0.7
0.91015625,0.7
0.76953125,0.7
0.83984375,0.7
0.09375,0.7
0.35546875,0.7
0.77734375,0.7
0.74609375,0.7
0.578125,0.7
0.8203125,0.7
0.375,0.7
0.80078125,0.7
0.7421875,0.7
0.671875,0.7
0.671875,0.7
0.84375,0.7
0.22265625,0.7
0.7890625,0.7
0.8828125,0.7
0.79296875,0.7
0.48828125,0.7
0.03125,0.7
0.4140625,0.7
0.3984375,0.7
0.7578125,0.7
0.75,0.7
0.7890625,0.7
0.57421875,0.7
0.15234375,0.7
0.79296875,0.7
0.80078125,0.7
0.95703125,0.7
0.61328125,0.7
0.859375,0.7
0.74609375,0.7
0.7265625,0.7
0.27734375,0.7
0.26953125,0.7
0.67578125,0.7
0.73828125,0.7
0.75390625,0.7
0.71875,0.7
0.79296875,0.7
0.36328125,0.7
0.46875,0.7
0.62890625,0.7
0.17578125,0.7
0.7734375,0.7
0.125,0.7
0.72265625,0.7
0.63671875,0.7
0.578125,0.7
0.8828125,0.7
0.87890625,0.7
0.9453125,0.7
0.5078125,0.7
0.7890625,0.7
0.828125,0.7
0.6640625,0.7
0.42578125,0.7
0.58984375,0.7
0.59375,0.7
0.63671875,0.7
0.69140625,0.7
0.65234375,0.7
0.58203125,0.7
0.484375,0.7
0.79296875,0.7
0.765625,0.7
0.95703125,0.7
0.85546875,0.7
0.3984375,0.7
0.51953125,0.7
0.6640625,0.7
0.47265625,0.7
0.69140625,0.7
0.38671875,0.7
0.71875,0.7
0.75,0.7
0.6796875,0.7
0.50390625,0.7
0.28515625,0.7
0.53125,0.7
0.26953125,0.7
0.83984375,0.7
0.19921875,0.7
0.8828125,0.7
0.64453125,0.7
0.65625,0.7
0.640625,0.7
0.80078125,0.7
0.609375,0.7
1.2421875,0.7
0.6328125,0.7
0.55859375,0.7
1.05078125,0.7
0.81640625,0.7
0.5078125,0.7
0.8125,0.7
0.6640625,0.7
0.390625,0.7
0.8203125,0.7
0.2109375,0.7
0.546875,0.7
0.65625,0.7
0.6640625,0.7
0.8671875,0.7
0.9609375,0.7
0.6875,0.7
0.36328125,0.7
0.78125,0.7
0.33203125,0.7
0.82421875,0.7
0.77734375,0.7
0.43359375,0.7
0.0234375,0.7
0.234375,0.7
0.55078125,0.7
0.7265625,0.7
0.79296875,0.7
0.6328125,0.7
0.6484375,0.7
0.37890625,0.7
0.7578125,0.7
0.2578125,0.7
0.6484375,0.7
0.609375,0.7
0.66015625,0.7
0.75390625,0.7
1.01953125,0.7
0.8984375,0.7
0.81640625,0.7
0.7578125,0.7
0.46484375,0.7
0.5625,0.7
0.54296875,0.7
0.46484375,0.7
0.8203125,0.7
0.78125,0.7
0.625,0.7
0.08203125,0.7
0.390625,0.7
0.703125,0.7
0.4296875,0.7
0.70703125,0.7
0.984375,0.7
0.56640625,0.7
0.6015625,0.7
0.421875,0.7
0.61328125,0.7
0.5390625,0.7
0.265625,0.7
0.8046875,0.7
0.46875,0.7
0.24609375,0.7
0.76953125,0.7
0.77734375,0.7
0.12109375,0.7
0.5703125,0.7
1.02734375,0.7
0.73828125,0.7
0.125,0.7
0.7734375,0.7
0.7734375,0.7
0.30859375,0.7
0.953125,0.7
0.140625,0.7
0.5234375,0.7
0.80859375,0.7
0.515625,0.7
0.76953125,0.7
0.015625,0.7
0.76171875,0.7
0.80078125,0.7
0.21875,0.7
0.86328125,0.7
0.76171875,0.7
0.32421875,0.7
0.359375,0.7
0.7578125,0.7
0.390625,0.7
0.6015625,0.7
0.87890625,0.7
0.5078125,0.7
0.5,0.7
0.8828125,0.7
0.1484375,0.7
0.75,0.7
0.49609375,0.7
0.8984375,0.7
0.54296875,0.7
0.421875,0.7
0.53515625,0.7
0.51171875,0.7
0.08203125,0.7
0.79296875,0.7
0.48828125,0.7
0.3203125,0.7
0.8203125,0.7
0.68359375,0.7
0.18359375,0.7
0.83984375,0.7
0.609375,0.7
0.27734375,0.7
0.78125,0.7
0.5234375,0.7
0.7109375,0.7
0.47265625,0.7
0.24609375,0.7
0.890625,0.7
0.765625,0.7
0.78515625,0.7
