mean_answer_step,hidden_dimension
0.80859375,48
0.546875,48
1.140625,48
0.8984375,48
0.66796875,48
0.85546875,48
0.6796875,48
0.71484375,48
0.79296875,48
0.67578125,48
0.6328125,48
0.75,48
0.87109375,48
0.51953125,48
0.93359375,48
0.94140625,48
0.71484375,48
0.6875,48
0.87109375,48
0.6796875,48
0.3671875,48
0.8125,48
0.43359375,48
0.6953125,48
0.7890625,48
0.43359375,48
0.84375,48
0.69921875,48
0.7734375,48
0.78515625,48
0.69921875,48
0.77734375,48
0.83984375,48
0.85546875,48
0.34375,48
0.8125,48
0.71484375,48
0.77734375,48
0.7109375,48
0.57421875,48
0.625,48
0.94921875,48
0.75,48
0.78515625,48
0.65625,48
0.73046875,48
0.74609375,48
0.6171875,48
0.78515625,48
0.6953125,48
0.51171875,48
0.66796875,48
0.6875,48
0.69140625,48
0.73828125,48
0.53515625,48
0.8515625,48
0.828125,48
0.7578125,48
0.44921875,48
0.61328125,48
0.6328125,48
0.46484375,48
0.6484375,48
0.68359375,48
0.6953125,48
0.41796875,48
0.83203125,48
0.578125,48
0.7421875,48
0.83203125,48
0.70703125,48
0.8203125,48
1.12890625,48
0.78125,48
0.68359375,48
0.78125,48
0.88671875,48
0.58984375,48
0.5234375,48
0.6953125,48
0.90234375,48
0.8203125,48
0.46875,48
0.640625,48
0.6953125,48
0.8125,48
0.8125,48
0.58203125,48
0.74609375,48
0.41796875,48
0.49609375,48
0.5,48
0.6484375,48
0.828125,48
0.81640625,48
0.91015625,48
0.81640625,48
0.88671875,48
0.640625,48
0.8203125,48
0.41015625,48
0.4296875,48
0.77734375,48
0.6953125,48
0.69921875,48
0.6796875,48
0.765625,48
0.6796875,48
0.859375,48
0.84375,48
0.7578125,48
0.625,48
0.9921875,48
0.7109375,48
0.73828125,48
0.78515625,48
0.921875,48
0.5,48
0.46875,48
0.75,48
0.67578125,48
0.796875,48
0.765625,48
0.578125,48
0.859375,48
0.65625,48
0.84375,48
0.421875,48
0.76953125,48
0.7109375,48
0.8203125,48
0.60546875,48
0.8359375,48
0.72265625,48
0.58203125,48
0.6484375,48
0.72265625,48
0.71484375,48
0.7109375,48
0.56640625,48
0.7890625,48
0.5546875,48
0.5078125,48
0.484375,48
0.53515625,48
0.41015625,48
0.69921875,48
0.609375,48
0.56640625,48
0.640625,48
0.51953125,48
0.37109375,48
0.49609375,48
0.30859375,48
0.75,48
0.64453125,48
0.1875,48
0.6640625,48
0.9375,48
0.7421875,48
0.8828125,48
0.74609375,48
0.7265625,48
0.73828125,48
0.80859375,48
0.83984375,48
0.52734375,48
0.8046875,48
0.34765625,48
0.96484375,48
0.6875,48
0.58984375,48
0.9140625,48
0.6015625,48
0.71875,48
0.69921875,48
0.42578125,48
0.87109375,48
0.7421875,48
1.16796875,48
0.7421875,48
0.69140625,48
0.5546875,48
0.6015625,48
0.51953125,48
0.55078125,48
0.87109375,48
0.625,48
0.80078125,48
0.62109375,48
0.59375,48
0.7109375,48
0.89453125,48
0.765625,48
0.59765625,48
0.58203125,48
0.6484375,48
0.75390625,48
0.94921875,48
0.8046875,48
0.90625,48
0.7421875,48
0.453125,48
0.73828125,48
0.82421875,48
0.80859375,48
0.625,48
1.12109375,48
0.63671875,48
0.88671875,48
0.80078125,48
0.7109375,48
0.66796875,48
0.6015625,48
0.796875,48
0.71484375,48
0.7265625,48
0.62890625,48
0.93359375,48
0.7578125,48
0.8359375,48
0.50390625,48
0.79296875,48
0.6484375,48
0.40625,48
0.78125,48
0.82421875,48
0.6875,48
0.79296875,48
0.61328125,48
0.8359375,48
0.6328125,48
0.4140625,48
0.65625,48
0.62890625,48
0.8984375,48
0.859375,48
0.7421875,48
0.65234375,48
0.6796875,48
0.57421875,48
0.609375,48
0.65625,48
0.56640625,48
0.53125,48
0.609375,48
0.4296875,48
0.3984375,48
0.4453125,48
0.38671875,48
0.67578125,48
0.625,48
0.20703125,48
0.83984375,48
0.62890625,48
0.83203125,48
0.98046875,48
0.44921875,48
0.86328125,48
0.8671875,48
0.8671875,48
0.66796875,48
0.328125,48
0.6015625,48
0.9765625,48
0.58984375,48
0.83203125,48
0.81640625,48
0.765625,48
0.81640625,48
0.71484375,48
0.578125,48
0.80859375,72
0.74609375,72
0.796875,72
1.08984375,72
0.62890625,72
0.71484375,72
0.7109375,72
0.88671875,72
0.4140625,72
0.69921875,72
1.00390625,72
0.8125,72
0.83203125,72
0.71875,72
0.734375,72
0.90625,72
0.3984375,72
0.97265625,72
0.7578125,72
0.65625,72
0.55859375,72
0.765625,72
0.546875,72
0.8984375,72
0.828125,72
0.98046875,72
0.8203125,72
0.72265625,72
0.6953125,72
0.82421875,72
0.7421875,72
0.7890625,72
0.734375,72
0.65234375,72
0.52734375,72
0.75390625,72
0.59765625,72
0.72265625,72
0.76171875,72
0.71484375,72
0.95703125,72
0.46484375,72
0.5625,72
0.7734375,72
0.62890625,72
0.90625,72
0.59375,72
0.80859375,72
0.65625,72
0.98828125,72
0.85546875,72
0.453125,72
0.6484375,72
0.71484375,72
0.89453125,72
0.65234375,72
0.6640625,72
0.6796875,72
0.5546875,72
0.95703125,72
0.7734375,72
0.390625,72
0.4609375,72
0.8203125,72
0.65625,72
0.76171875,72
0.8203125,72
0.44921875,72
0.40234375,72
0.74609375,72
0.79296875,72
0.34375,72
0.7578125,72
0.515625,72
0.56640625,72
0.69921875,72
0.77734375,72
0.84375,72
1.0078125,72
0.83203125,72
0.6953125,72
0.76953125,72
0.671875,72
0.3984375,72
0.7890625,72
0.51953125,72
1.1015625,72
0.3203125,72
0.70703125,72
0.8515625,72
0.48046875,72
0.63671875,72
0.66796875,72
0.76953125,72
0.92578125,72
0.72265625,72
0.953125,72
0.64453125,72
0.7890625,72
0.8671875,72
0.5625,72
0.640625,72
0.6875,72
0.578125,72
0.71484375,72
0.796875,72
0.82421875,72
0.51953125,72
0.7734375,72
0.86328125,72
0.75,72
0.6953125,72
0.6875,72
0.8125,72
0.75,72
0.75,72
0.59375,72
0.5859375,72
0.453125,72
0.51171875,72
0.8671875,72
0.8984375,72
0.7734375,72
0.85546875,72
0.67578125,72
0.8359375,72
0.8359375,72
0.46484375,72
0.63671875,72
0.30078125,72
0.92578125,72
0.80078125,72
0.8984375,72
0.73828125,72
0.6640625,72
0.59375,72
1.00390625,72
0.61328125,72
0.9921875,72
0.6875,72
0.75,72
0.9609375,72
0.5703125,72
0.484375,72
0.90625,72
0.59375,72
0.58984375,72
0.453125,72
0.90234375,72
0.73046875,72
0.5390625,72
0.875,72
0.921875,72
0.7109375,72
0.70703125,72
0.73828125,72
0.51953125,72
0.65234375,72
0.93359375,72
0.578125,72
0.79296875,72
0.51171875,72
0.73828125,72
0.72265625,72
0.75390625,72
0.9453125,72
1.05078125,72
0.75390625,72
0.828125,72
0.7421875,72
0.796875,72
0.72265625,72
0.640625,72
0.8125,72
0.80859375,72
0.41796875,72
0.99609375,72
1.05078125,72
0.62890625,72
0.4609375,72
0.6875,72
0.83984375,72
0.69921875,72
0.66796875,72
1.125,72
0.625,72
0.7265625,72
0.5234375,72
0.71875,72
0.9765625,72
0.69140625,72
1.05078125,72
0.6640625,72
0.359375,72
1.09375,72
0.9375,72
0.921875,72
0.453125,72
0.6328125,72
0.890625,72
0.72265625,72
0.87109375,72
0.80859375,72
1.1015625,72
0.7109375,72
0.875,72
0.8984375,72
0.81640625,72
0.55078125,72
0.88671875,72
0.5234375,72
0.8359375,72
0.953125,72
0.94921875,72
0.609375,72
0.6328125,72
0.734375,72
0.8359375,72
0.7734375,72
0.875,72
0.6171875,72
0.79296875,72
0.78125,72
0.85546875,72
0.71484375,72
0.64453125,72
0.8203125,72
0.703125,72
0.68359375,72
0.74609375,72
0.734375,72
0.81640625,72
0.8125,72
0.81640625,72
0.55078125,72
0.7890625,72
0.84765625,72
0.82421875,72
0.71484375,72
0.75,72
0.671875,72
0.52734375,72
0.8671875,72
0.765625,72
0.8046875,72
0.5859375,72
0.74609375,72
0.75390625,72
0.8359375,72
0.625,72
0.57421875,72
0.90625,72
0.7734375,72
0.62890625,72
0.98046875,72
0.5546875,72
0.70703125,72
0.61328125,72
0.77734375,72
0.6953125,72
0.87109375,72
0.87890625,72
0.84375,72
0.875,72
0.40625,72
0.58203125,72
0.73046875,72
0.546875,72
0.875,72
0.8046875,72
0.46484375,72
0.99609375,72
0.69140625,72
0.63671875,72
0.84375,72
0.96484375,72
0.39453125,72
0.48046875,72
0.4921875,72
0.578125,72
0.75390625,72
0.73046875,72
0.83984375,72
0.9765625,72
0.9140625,72
0.81640625,72
0.58984375,72
0.8515625,72
0.76953125,72
0.73828125,72
0.85546875,72
0.80859375,72
0.48828125,72
0.69921875,72
0.6640625,72
0.84375,72
0.296875,72
0.8046875,72
0.796875,72
0.8203125,72
